com.movile.playkids.pkxd,"PK XD: Fun, friends & games",GAME_ADVENTURE,100000000,5285654,4.63,Free,0.024,0.048
com.unicostudio.braintest,Brain Test: Tricky Puzzles,GAME_TRIVIA,100000000,7707897,4.7,Free,1.043,2.597
com.shopee.ph,Shopee PH: Shop this 6.6-7.7,SHOPPING,100000000,3302106,4.06,Free,0.905,2.0
br.gov.caixa.fgts.trabalhador,FGTS,FINANCE,100000000,2869008,3.45,Free,0.15,0.807
com.sec.pcw,Samsung Link (Terminated),PRODUCTIVITY,500000000,181958,3.63,Free,0.001,0.002
com.bsbportal.music,"Wynk Music: MP3, Song, Podcast",MUSIC_AND_AUDIO,100000000,5871818,4.34,Free,0.461,1.016
com.netflix.mediaclient,Netflix,ENTERTAINMENT,1000000000,14508808,4.19,Free,0.021,0.44
com.google.android.apps.tachyon,Google Meet,COMMUNICATION,5000000000,10876289,4.53,Free,0.382,0.956
com.wb.goog.mkx,Mortal Kombat,GAME_ACTION,100000000,4539640,4.2,Free,0.016,0.031
com.google.android.apps.photosgo,Gallery,PHOTOGRAPHY,500000000,340748,4.28,Free,3.028,6.544
com.dts.freefiremax,Free Fire MAX,GAME_ACTION,100000000,22658639,4.16,Free,5.449,5.85
com.tencent.ibg.joox,JOOX Music,MUSIC_AND_AUDIO,100000000,6326288,4.06,Free,0.001,0.001
com.google.android.apps.photos,Google Photos,PHOTOGRAPHY,5000000000,50020325,4.46,Free,0.24,0.557
com.pinterest,Pinterest,LIFESTYLE,1000000000,10410605,4.53,Free,0.324,0.76
com.supercell.clashofclans,Clash of Clans,GAME_STRATEGY,500000000,61114145,4.53,Free,0.063,0.126
com.samsung.android.scloud,Samsung Cloud for Wear OS,PRODUCTIVITY,1000000000,1961,4.37,Free,1.861,3.479
com.jio.media.jiobeats,JioSaavn - Music & Podcasts,MUSIC_AND_AUDIO,100000000,6022518,4.0,Free,0.722,1.464
com.mxtech.videoplayer.ad,MX Player,VIDEO_PLAYERS,1000000000,12562794,4.33,Free,0.329,0.67
com.samsung.android.uds,Ultra data saving,TOOLS,1000000000,50605,4.1,Free,1.389,2.897
com.pixel.gun3d,Pixel Gun 3D - FPS Shooter,GAME_ACTION,100000000,5780095,4.16,Free,0.001,0.001
com.microsoft.office.excel,Microsoft Excel: Spreadsheets,PRODUCTIVITY,1000000000,5771340,4.78,Free,1.854,3.882
com.google.android.apps.navlite,Navigation for Google Maps Go,TRAVEL_AND_LOCAL,500000000,366148,4.29,Free,0.176,0.452
com.google.android.googlequicksearchbox,Google,TOOLS,10000000000,26729682,4.22,Free,0.547,0.903
com.lenovo.anyshare.gps,"SHAREit: Transfer, Share Files",TOOLS,1000000000,17944446,4.27,Free,0.062,0.185
com.phonepe.app,"PhonePe UPI, Payment, Recharge",FINANCE,500000000,11154349,4.34,Free,1.001,1.892
com.microsoft.skydrive,Microsoft OneDrive,PRODUCTIVITY,1000000000,5434815,4.57,Free,1.187,2.509
com.google.android.play.games,Google Play Games,ENTERTAINMENT,5000000000,13120372,4.25,Free,0.034,0.068
com.viber.voip,Rakuten Viber Messenger,COMMUNICATION,1000000000,16707107,4.34,Free,0.009,0.152
net.wargaming.wot.blitz,World of Tanks Blitz,GAME_ACTION,100000000,4418394,4.03,Free,0.025,0.051
com.nianticlabs.pokemongo,Pokémon GO,GAME_ADVENTURE,100000000,15394917,3.98,Free,0.002,0.004
com.zhiliaoapp.musically,TikTok,SOCIAL,1000000000,62692848,0.0,Free,0.167,0.63
com.linkedin.android,LinkedIn: Jobs & Business News,BUSINESS,1000000000,2865176,4.12,Free,0.754,1.43
com.motorola.actions,Moto Actions,PERSONALIZATION,500000000,116519,3.97,Free,0.287,0.647
com.amazon.mShop.android.shopping,Amazon Shopping,SHOPPING,500000000,3800347,4.4,Free,0.983,1.914
com.outfit7.mytalkingangelafree,My Talking Angela,GAME_CASUAL,500000000,14031473,3.93,Free,0.02,0.041
com.duolingo,Duolingo: Language Lessons,EDUCATION,500000000,24508226,4.7,Free,5.823,6.376
com.google.android.apps.messaging,Google Messages,COMMUNICATION,5000000000,13135353,4.3,Free,1.573,3.609
com.moonactive.coinmaster,Coin Master,GAME_CASUAL,100000000,9575338,4.72,Free,0.204,0.629
com.samsung.android.app.notes,Samsung Notes,PRODUCTIVITY,1000000000,8292106,4.77,Free,2.32,4.982
com.mobile.legends,Mobile Legends: Bang Bang,GAME_ACTION,500000000,35379665,4.08,Free,0.349,1.24
com.amazon.avod.thirdpartyclient,Amazon Prime Video,ENTERTAINMENT,500000000,4348900,3.98,Free,1.024,2.02
com.gamma.scan,QR & Barcode Scanner,TOOLS,500000000,2631096,4.51,Free,0.832,1.869
eu.nordeus.topeleven.android,Top Eleven Be a Soccer Manager,GAME_SPORTS,100000000,6673588,4.52,Free,0.341,0.681
com.microsoft.office.onenote,Microsoft OneNote: Save Notes,PRODUCTIVITY,500000000,1255646,4.66,Free,0.747,1.84
com.lazada.android,Lazada 6.6 Super WoW,SHOPPING,100000000,26249133,4.7,Free,0.838,1.812
com.imangi.templerun2,Temple Run 2,GAME_ACTION,1000000000,10049650,4.35,Free,0.032,0.064
com.miui.calculator,Calculator,TOOLS,1000000000,356132,4.22,Free,0.158,0.315
com.samsung.android.voc,Samsung Members,TOOLS,1000000000,1593656,4.54,Free,1.082,2.409
com.sec.android.app.shealth,Samsung Health,HEALTH_AND_FITNESS,1000000000,1495135,3.66,Free,0.156,0.362
com.snapchat.android,Snapchat,COMMUNICATION,1000000000,35252740,4.08,Free,1.028,2.968
com.playrix.homescapes,Homescapes,GAME_CASUAL,100000000,12577186,4.71,Free,0.111,0.386
com.heytap.pictorial,Lock Screen Magazine,TOOLS,500000000,56307,3.35,Free,5.013,11.51
jp.naver.line.android,LINE: Calls & Messages,COMMUNICATION,500000000,13911704,4.02,Free,0.101,0.202
com.motorola.ccc.notification,Motorola Notifications,PRODUCTIVITY,500000000,94025,4.03,Free,1.802,4.072
com.mercadolibre,Mercado Libre: Compras online,SHOPPING,100000000,18408038,4.59,Free,0.334,0.93
com.ansangha.drdriving,Dr. Driving,GAME_RACING,500000000,6495309,4.42,Free,0.09,0.181
com.twitter.android,X,SOCIAL,1000000000,21873157,3.76,Free,0.217,0.528
com.outfit7.mytalkingtomfree,My Talking Tom,GAME_CASUAL,1000000000,17705499,4.37,Free,0.023,0.045
com.google.ar.lens,Google Lens,TOOLS,1000000000,2284031,4.63,Free,1.219,2.623
com.samsung.android.lool,Device Care,TOOLS,1000000000,562068,4.03,Free,0.668,1.559
com.zzkko,SHEIN-Shopping Online,SHOPPING,500000000,6265242,4.34,Free,0.23,0.549
com.google.android.projection.gearhead,Android Auto,AUTO_AND_VEHICLES,5000000000,4371966,4.17,Free,1.504,3.122
com.psafe.msuite,dfndr security: antivirus,TOOLS,100000000,6068739,4.35,Free,0.007,0.014
com.transsion.carlcare,Carlcare,PRODUCTIVITY,500000000,201807,4.44,Free,1.577,3.507
com.google.android.apps.searchlite,Google Go,TOOLS,1000000000,1379025,4.35,Free,1.525,3.278
com.tencent.ig,PUBG MOBILE,GAME_ACTION,500000000,45476891,4.27,Free,0.126,0.252
com.pure.indosat.care,myIM3: Data Plan & Buy Package,TOOLS,50000000,9215675,4.33,Free,0.415,0.969
com.samsung.memorysaver,Storage Saver,TOOLS,500000000,43157,4.3,Free,0.716,1.699
com.etermax.preguntados.lite,Trivia Crack,GAME_TRIVIA,100000000,7948210,4.39,Free,0.012,0.105
com.google.android.apps.nbu.files,Files by Google,TOOLS,1000000000,7986355,4.6,Free,0.292,0.797
com.sec.android.app.voicenote,Samsung Voice Recorder,TOOLS,1000000000,252456,4.12,Free,0.571,1.274
com.lemon.lvoverseas,CapCut - Video Editor,VIDEO_PLAYERS,1000000000,9151935,4.4,Free,2.049,4.806
com.google.android.gm.lite,Gmail Go,COMMUNICATION,500000000,144764,4.37,Free,0.545,1.183
com.google.android.apps.googleassistant,Google Assistant,PRODUCTIVITY,1000000000,990920,3.71,Free,1.358,2.965
com.google.android.apps.maps,Google Maps,TRAVEL_AND_LOCAL,10000000000,17897105,3.95,Free,0.339,0.84
com.google.android.deskclock,Clock,TOOLS,1000000000,632164,4.07,Free,0.598,1.497
com.mediocre.smashhit,Smash Hit,GAME_ARCADE,100000000,4709648,4.45,Free,0.006,0.013
cn.xender,Xender - Share Music Transfer,TOOLS,500000000,3895771,4.4,Free,0.499,0.969
com.google.audio.hearing.visualization.accessibility.scribe,Live Transcribe & Notification,COMMUNICATION,1000000000,152301,3.77,Free,2.271,4.351
com.rioo.runnersubway,Subway Princess Runner,GAME_ARCADE,500000000,1675211,4.18,Free,1.297,2.786
br.com.bb.android,Banco do Brasil: abrir conta,FINANCE,50000000,6630149,4.38,Free,0.849,1.754
com.vivo.easyshare,EasyShare,TOOLS,500000000,299046,4.07,Free,2.099,4.411
com.dts.freefireth,Free Fire,GAME_ACTION,1000000000,119390593,4.14,Free,0.523,1.139
com.motorola.genie,Device Help,TOOLS,500000000,105035,3.8,Free,0.761,1.484
com.google.ar.core,Google Play Services for AR,TOOLS,1000000000,653465,3.82,Free,0.441,0.99
com.miui.videoplayer,Mi Video - Video player,ENTERTAINMENT,1000000000,952701,4.47,Free,0.926,2.143
com.google.android.apps.youtube.kids,YouTube Kids,ENTERTAINMENT,500000000,2759075,4.26,Free,0.218,1.109
com.igg.android.lordsmobile,Lords Mobile: Last Fighter,GAME_STRATEGY,500000000,8681442,4.47,Free,0.233,0.725
com.google.android.apps.mapslite,Google Maps Go,TRAVEL_AND_LOCAL,500000000,293018,4.28,Free,0.83,1.901
com.heytap.themestore,Theme,PERSONALIZATION,500000000,2086,3.44,Free,1.045,2.719
com.huawei.KoBackup,Huawei Backup,TOOLS,1000000000,182824,4.26,Free,0.074,0.27
com.rovio.baba,Angry Birds 2,GAME_CASUAL,100000000,6226598,4.21,Free,0.033,0.066
com.fgol.HungrySharkEvolution,Hungry Shark Evolution,GAME_ARCADE,500000000,7551485,4.47,Free,0.042,0.083
com.google.android.apps.magazines,Google News - Daily Headlines,NEWS_AND_MAGAZINES,1000000000,1874683,4.11,Free,0.294,0.641
com.robtopx.geometryjumplite,Geometry Dash Lite,GAME_ARCADE,100000000,7550328,4.32,Free,0.066,0.132
com.miniclip.carrom,Carrom Pool: Disc Game,GAME_SPORTS,100000000,6107917,4.54,Free,1.351,2.992
com.outfit7.mytalkingtom2,My Talking Tom 2,GAME_CASUAL,500000000,5885716,4.24,Free,0.281,1.152
com.android.chrome,Google Chrome,COMMUNICATION,10000000000,45165609,4.06,Free,0.413,1.147
com.mi.android.globalminusscreen,App Vault,TOOLS,1000000000,725326,4.35,Free,0.514,1.258
com.motorola.timeweatherwidget,Moto Widget,TOOLS,500000000,45837,4.0,Free,1.243,2.633
com.coloros.alarmclock,Clock,TOOLS,500000000,9336,4.53,Free,12.369,29.857
com.miHoYo.GenshinImpact,Genshin Impact,GAME_ADVENTURE,100000000,4660965,3.6,Free,0.139,0.709
in.amazon.mShop.android.shopping,"Amazon India Shop, Pay, miniTV",SHOPPING,500000000,9263828,4.48,Free,0.439,0.792
com.king.candycrushsaga,Candy Crush Saga,GAME_CASUAL,1000000000,37555396,4.6,Free,0.241,0.541
com.sec.android.app.launcher,Samsung One UI Home,PERSONALIZATION,1000000000,321654,3.81,Free,0.195,0.455
com.microsoft.office.word,Microsoft Word: Edit Documents,PRODUCTIVITY,1000000000,10842332,4.77,Free,1.884,4.096
com.firsttouchgames.dls7,Dream League Soccer 2024,GAME_SPORTS,100000000,10058683,4.27,Free,0.896,1.964
com.facebook.lite,Facebook Lite,SOCIAL,1000000000,26427121,3.5,Free,0.734,2.068
com.google.android.apps.youtube.music,YouTube Music,MUSIC_AND_AUDIO,1000000000,5498556,4.4,Free,0.938,1.965
com.dropbox.android,Dropbox: Secure Cloud Storage,PRODUCTIVITY,1000000000,2285757,4.39,Free,0.113,0.236
video.like,Likee - Short Video Community,SOCIAL,500000000,11632372,4.39,Free,0.0,0.001
com.miniclip.eightballpool,8 Ball Pool,GAME_SPORTS,1000000000,27455105,4.54,Free,0.334,0.722
com.halfbrick.fruitninjafree,Fruit Ninja®,GAME_ARCADE,500000000,5532872,4.39,Free,0.013,0.027
com.waze,Waze Navigation & Live Traffic,MAPS_AND_NAVIGATION,500000000,8706746,4.39,Free,0.074,0.141
com.imo.android.imoim,imo-International Calls & Chat,COMMUNICATION,1000000000,8488272,4.2,Free,0.371,0.788
ee.mtakso.client,Bolt: Request a Ride,MAPS_AND_NAVIGATION,100000000,6205382,4.71,Free,2.275,4.549
com.fungames.sniper3d,Sniper 3D：Gun Shooting Games,GAME_ACTION,500000000,16690204,4.52,Free,0.199,0.532
com.alibaba.aliexpresshd,AliExpress,SHOPPING,500000000,15143015,4.46,Free,0.718,1.542
com.google.android.gm,Gmail,COMMUNICATION,10000000000,13027440,4.17,Free,0.345,0.791
com.facebook.orca,Messenger,COMMUNICATION,5000000000,89131300,4.09,Free,0.223,0.565
com.coloros.scenemode,Simple mode,TOOLS,500000000,5826,3.56,Free,15.493,37.95
com.gojek.app,Gojek - Food & Transportation,TRAVEL_AND_LOCAL,100000000,5911947,4.33,Free,0.501,1.177
com.google.android.apps.walletnfcrel,Google Wallet,FINANCE,500000000,1588577,4.38,Free,1.485,1.87
com.sec.app.samsungprintservice,Samsung Print Service Plugin,PRODUCTIVITY,1000000000,473408,3.66,Free,0.031,0.14
com.youmusic.magictiles,Magic Tiles 3,GAME_MUSIC,500000000,3173809,3.92,Free,0.028,0.056
com.spotify.music,Spotify: Music and Podcasts,MUSIC_AND_AUDIO,1000000000,31102058,4.4,Free,0.788,1.076
com.imangi.templerun,Temple Run,GAME_ARCADE,500000000,5273986,4.19,Free,0.032,0.063
com.supercell.boombeach,Boom Beach,GAME_STRATEGY,100000000,6262272,4.47,Free,0.023,0.095
com.ea.games.simsfreeplay_row,The Sims™ FreePlay,GAME_SIMULATION,100000000,5790939,4.1,Free,0.07,0.178
in.mohalla.sharechat,ShareChat Trends Videos & Live,SOCIAL,500000000,3824729,4.1,Free,0.151,0.302
com.playrix.gardenscapes,Gardenscapes,GAME_CASUAL,500000000,12619874,4.72,Free,0.196,0.51
com.motorola.help,Moto Feedback,TOOLS,500000000,45726,3.76,Free,2.077,4.222
com.fingersoft.hillclimb,Hill Climb Racing,GAME_RACING,1000000000,10834882,4.47,Free,0.003,0.085
flipboard.app,Flipboard: The Social Magazine,NEWS_AND_MAGAZINES,500000000,1421694,3.63,Free,0.001,0.002
com.canva.editor,"Canva: Design, Art & AI Editor",ART_AND_DESIGN,100000000,16649347,4.8,Free,2.138,4.403
com.google.android.gms,Google Play services,TOOLS,10000000000,42942825,4.26,Free,0.202,0.475
com.samsung.android.appseparation,Separated Apps,PRODUCTIVITY,500000000,10550,3.64,Free,18.576,52.93
com.booking,Booking.com: Hotels & Travel,TRAVEL_AND_LOCAL,500000000,4001190,4.54,Free,0.343,0.807
com.google.android.contacts,Contacts,COMMUNICATION,1000000000,1399774,4.33,Free,1.228,2.716
com.miui.player,Mi Music,MUSIC_AND_AUDIO,1000000000,2512767,3.79,Free,0.285,0.815
com.firsttouchgames.story,Score! Hero,GAME_SPORTS,100000000,7187391,4.33,Free,0.274,0.686
com.google.android.apps.nbu.paisa.user,Google Pay: Save and Pay,FINANCE,1000000000,10298409,4.03,Free,0.325,0.697
com.wildspike.wormszone,Worms Zone .io - Hungry Snake,GAME_ACTION,500000000,2992683,4.21,Free,0.157,0.566
com.google.android.apps.translate,Google Translate,TOOLS,1000000000,8876135,4.18,Free,0.11,0.286
com.google.android.apps.restore,Data Restore Tool,TOOLS,5000000000,732771,4.09,Free,2.519,5.622
com.coloros.weather.service,WeatherService,WEATHER,500000000,19567,4.11,Free,25.203,50.19
com.ril.ajio,AJIO Online Shopping App,SHOPPING,100000000,4793796,4.27,Free,1.267,2.532
com.picsart.studio,Picsart: AI Photo Video Editor,PHOTOGRAPHY,1000000000,12032446,4.04,Free,0.031,0.216
com.flipkart.shopsy,Shopsy Shopping App - Flipkart,SHOPPING,100000000,10750066,4.31,Free,1.974,4.109
com.google.android.videos,Google TV,VIDEO_PLAYERS,5000000000,2516505,3.91,Free,0.383,0.915
com.truecaller,Truecaller: Identify Caller ID,COMMUNICATION,1000000000,21372028,4.43,Free,1.274,2.579
com.grabtaxi.passenger,Grab - Taxi & Food Delivery,TRAVEL_AND_LOCAL,100000000,13254836,4.82,Free,1.1,2.448
cn.wps.moffice_eng,"WPS Office-PDF,Word,Sheet,PPT",PRODUCTIVITY,500000000,5086571,4.57,Free,0.8,1.592
com.transsion.magicshow,Visha-Video Player All Formats,VIDEO_PLAYERS,500000000,1074948,4.43,Free,6.754,14.709
com.innersloth.spacemafia,Among Us,GAME_ACTION,500000000,13347645,3.84,Free,0.003,0.007
com.mi.android.globalFileexplorer,File Manager,TOOLS,1000000000,4131341,4.64,Free,0.266,0.67
com.playit.videoplayer,PLAYit-All in One Video Player,VIDEO_PLAYERS,100000000,5831539,4.45,Free,0.853,1.739
com.supercell.clashroyale,Clash Royale,GAME_STRATEGY,500000000,37462916,4.21,Free,0.153,0.306
com.instagram.android,Instagram,SOCIAL,5000000000,153579547,4.03,Free,0.366,0.831
com.miui.cleaner,Cleaner,TOOLS,1000000000,112140,4.53,Free,3.39,8.44
com.outfit7.mytalkingtomfriends,My Talking Tom Friends,GAME_CASUAL,500000000,3615393,4.24,Free,0.101,0.819
com.sec.android.app.clockpackage,Clock,TOOLS,1000000000,270288,4.08,Free,1.555,3.389
com.gameloft.android.ANMP.GloftA8HM,Asphalt 8 - Car Racing Game,GAME_RACING,100000000,11258273,4.52,Free,0.213,0.511
com.google.android.apps.podcasts,Google Podcasts,MUSIC_AND_AUDIO,500000000,751154,4.36,Free,0.155,0.415
com.kiloo.subwaysurf,Subway Surfers,GAME_ARCADE,1000000000,41276792,4.58,Free,0.092,0.184
br.com.brainweb.ifood,iFood comida e mercado em casa,FOOD_AND_DRINK,100000000,13233699,4.63,Free,0.056,0.181
com.shazam.android,Shazam: Find Music & Concerts,MUSIC_AND_AUDIO,500000000,10084619,4.82,Free,0.886,1.92
net.mobigame.zombietsunami,Zombie Tsunami,GAME_ARCADE,500000000,6164787,4.41,Free,0.001,0.001
com.sec.android.app.sbrowser,Samsung Internet Browser,COMMUNICATION,1000000000,5759714,3.73,Free,0.089,0.257
com.google.earth,Google Earth,TRAVEL_AND_LOCAL,500000000,2953087,4.19,Free,0.009,0.095
us.zoom.videomeetings,Zoom Workplace,BUSINESS,1000000000,4268574,4.12,Free,0.203,0.56
com.google.android.apps.subscriptions.red,Google One,PRODUCTIVITY,1000000000,596952,4.23,Free,1.654,3.489
com.flipkart.android,Flipkart Online Shopping App,SHOPPING,500000000,53882533,4.31,Free,1.456,2.985
com.sec.spp.push,Samsung Push Service,COMMUNICATION,5000000000,1498676,3.81,Free,0.257,0.695
com.ea.game.pvzfree_row,Plants vs. Zombies™,GAME_STRATEGY,500000000,5697631,4.18,Free,0.157,0.293
com.miui.weather2,Weather - By Xiaomi,WEATHER,1000000000,1187113,4.13,Free,0.33,0.782
com.hicloud.android.clone,Phone Clone,TOOLS,500000000,134381,3.85,Free,0.162,0.498
com.google.android.apps.books,Google Play Books & Audiobooks,BOOKS_AND_REFERENCE,1000000000,2560600,4.65,Free,0.865,1.878
com.tencent.mm,WeChat,COMMUNICATION,100000000,6206754,3.07,Free,0.033,0.087
com.transsion.filemanagerx,File Manager,TOOLS,500000000,136166,4.23,Free,2.052,4.221
com.google.android.calculator,Calculator,TOOLS,1000000000,628891,4.4,Free,0.653,1.574
com.microsoft.office.officehubrow,Microsoft 365 (Office),PRODUCTIVITY,1000000000,5181596,4.71,Free,3.925,8.249
com.avast.android.mobilesecurity,Avast Antivirus & Security,TOOLS,100000000,7234825,4.66,Free,0.106,0.22
com.google.android.keep,Google Keep - Notes and Lists,PRODUCTIVITY,1000000000,1581717,4.14,Free,0.383,0.861
com.zhiliaoapp.musically.go,TikTok Lite - Save Data,SOCIAL,1000000000,7624230,4.5,Free,1.9,3.907
com.supercell.brawlstars,Brawl Stars,GAME_ACTION,100000000,23138939,4.29,Free,0.641,1.364
com.ismaker.android.simsimi,SimSimi,ENTERTAINMENT,100000000,4182342,4.25,Free,0.021,0.042
com.amanotes.beathopper,Tiles Hop: EDM Rush,GAME_MUSIC,500000000,3296206,4.21,Free,0.233,0.389
com.antivirus,AVG AntiVirus & Security,TOOLS,100000000,7848691,4.72,Free,0.108,0.224
com.supercell.hayday,Hay Day,GAME_CASUAL,100000000,13079220,4.34,Free,0.012,0.024
ru.yandex.taxi,Yandex Go — taxi and delivery,MAPS_AND_NAVIGATION,100000000,10664099,4.79,Free,1.901,4.174
com.google.android.apps.wellbeing,Digital Wellbeing,TOOLS,5000000000,1017888,3.76,Free,1.339,2.841
com.samsung.android.app.watchmanager,Galaxy Wearable (Samsung Gear),TOOLS,500000000,1714391,3.83,Free,0.145,0.394
com.google.android.inputmethod.latin,Gboard - the Google Keyboard,TOOLS,5000000000,14646420,4.5,Free,0.843,1.91
com.sec.android.app.music,Samsung Music,MUSIC_AND_AUDIO,1000000000,776733,3.83,Free,0.125,0.35
org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,HEALTH_AND_FITNESS,100000000,3540259,4.65,Free,2.255,4.51
com.camerasideas.instashot,Video Editor & Maker - InShot,PHOTOGRAPHY,500000000,20468679,4.82,Free,0.96,1.993
com.google.android.calendar,Google Calendar,PRODUCTIVITY,5000000000,2871583,4.52,Free,1.224,3.362
com.motorola.fmplayer,FM Radio,MUSIC_AND_AUDIO,500000000,115742,3.79,Free,0.34,0.845
com.policydm,Samsung Security Policy Update,PRODUCTIVITY,1000000000,345506,4.02,Free,0.057,0.205
com.microsoft.appmanager,Link to Windows,PRODUCTIVITY,1000000000,851952,3.96,Free,1.242,2.597
com.dsi.ant.service.socket,ANT Radio Service,COMMUNICATION,1000000000,382687,3.41,Free,0.179,0.38
com.google.android.apps.assistant,Google Assistant Go,TOOLS,1000000000,417233,4.28,Free,0.637,1.428
com.xiaomi.midrop,ShareMe: File sharing,TOOLS,1000000000,2088295,4.52,Free,0.701,1.485
air.com.hypah.io.slither,slither.io,GAME_ACTION,500000000,6657568,3.94,Free,0.001,0.001
com.ss.android.ugc.trill,TikTok,VIDEO_PLAYERS,500000000,19423106,4.37,Free,0.823,1.695
com.quvideo.xiaoying,VivaVideo - Video Editor&Maker,VIDEO_PLAYERS,500000000,12700825,4.42,Free,0.0,0.0
com.vkontakte.android,"VK: music, video, messenger",SOCIAL,100000000,9052208,3.8,Free,0.268,0.58
com.heytap.music,Music,MUSIC_AND_AUDIO,500000000,62756,3.15,Free,6.884,17.516
com.jio.myjio,MyJio: For Everything Jio,PRODUCTIVITY,500000000,25774253,4.3,Free,0.264,0.57
com.gallery20,AI Gallery,PHOTOGRAPHY,500000000,226746,3.93,Free,1.94,3.969
com.google.android.dialer,Phone by Google,TOOLS,1000000000,28944359,4.43,Free,2.381,5.162
com.whatsapp,WhatsApp Messenger,COMMUNICATION,5000000000,193303063,4.29,Free,2.024,2.659
com.google.android.youtube,YouTube,VIDEO_PLAYERS,10000000000,155558994,4.11,Free,0.095,0.374
com.whatsapp.w4b,WhatsApp Business,COMMUNICATION,1000000000,13595405,4.36,Free,4.592,6.021
com.facebook.katana,Facebook,SOCIAL,5000000000,145392401,3.94,Free,1.255,4.107
com.sec.android.app.myfiles,Samsung My Files,TOOLS,1000000000,439803,4.14,Free,0.772,1.808
com.google.android.ims,Carrier Services,COMMUNICATION,5000000000,1598482,4.21,Free,0.893,1.963
org.telegram.messenger,Telegram,COMMUNICATION,1000000000,13948789,4.25,Free,0.953,2.295
flipboard.boxer.app,Briefing,NEWS_AND_MAGAZINES,1000000000,739240,3.17,Free,0.06,0.12
com.xiaomi.calendar,Mi Calendar,PRODUCTIVITY,500000000,139437,4.12,Free,1.686,3.665
com.gau.go.launcherex,GO Launcher -Themes&Wallpapers,PERSONALIZATION,100000000,7529616,4.5,Free,8.856,17.711
com.rubygames.assassin,Hunter Assassin,GAME_ACTION,500000000,3594231,4.26,Free,1.143,2.592
com.linecorp.b612.android,B612 AI Photo&Video Editor,PHOTOGRAPHY,500000000,7443105,4.26,Free,0.002,0.004
com.sec.android.easyMover,Samsung Smart Switch Mobile,TOOLS,500000000,393469,3.94,Free,1.001,2.15
com.google.android.apps.docs.editors.docs,Google Docs,PRODUCTIVITY,1000000000,1810180,4.1,Free,0.092,0.184
com.kwai.video,Kwai - download & share video,VIDEO_PLAYERS,500000000,10386151,4.5,Free,0.02,0.039
com.google.android.apps.wallpaper,Wallpapers,PERSONALIZATION,500000000,251768,4.01,Free,0.465,1.103
com.ludo.king,Ludo King™,GAME_BOARD,1000000000,9801620,4.03,Free,0.27,0.583
com.touchtype.swiftkey,Microsoft SwiftKey AI Keyboard,PERSONALIZATION,1000000000,4145027,4.27,Free,0.495,0.855
com.myairtelapp,Airtel Thanks – Recharge & UPI,FINANCE,100000000,7328083,4.17,Free,0.464,0.963
com.google.android.apps.docs.editors.slides,Google Slides,PRODUCTIVITY,1000000000,605843,4.03,Free,0.035,0.071
com.telkomsel.telkomselcm,MyTelkomsel - Buy Package,TOOLS,100000000,10566129,3.99,Free,0.665,1.306
com.ea.gp.fifamobile,EA SPORTS FC™ Mobile Soccer,GAME_SPORTS,500000000,15530968,4.22,Free,0.66,1.552
io.faceapp,FaceApp: Perfect Face Editor,PHOTOGRAPHY,500000000,5088576,4.37,Free,0.282,0.564
com.google.android.marvin.talkback,Android Accessibility Suite,TOOLS,10000000000,3765845,4.04,Free,0.518,1.15
com.google.android.apps.meetings,Google Meet (original),BUSINESS,500000000,2203120,4.05,Free,0.0,0.0
com.roblox.client,Roblox,GAME_ADVENTURE,500000000,38843419,4.44,Free,0.599,1.197
com.google.android.apps.docs.editors.sheets,Google Sheets,PRODUCTIVITY,1000000000,1133703,4.03,Free,0.232,0.523
com.google.android.webview,Android System WebView,TOOLS,10000000000,8766708,4.01,Free,0.204,0.482
com.microsoft.office.powerpoint,Microsoft PowerPoint,PRODUCTIVITY,1000000000,2903102,4.74,Free,1.505,3.238
jp.konami.pesam,eFootball™ 2024,GAME_SPORTS,100000000,13625201,2.3,Free,0.91,1.821
com.hp.android.printservice,HP Print Service Plugin,PRODUCTIVITY,500000000,3009470,4.15,Free,0.02,0.04
com.opera.mini.native,Opera Mini: Fast Web Browser,COMMUNICATION,500000000,9157755,4.49,Free,0.644,1.401
com.ubercab,Uber - Request a ride,MAPS_AND_NAVIGATION,500000000,13696572,4.62,Free,0.876,1.784
com.meesho.supply,Meesho: Online Shopping App,SHOPPING,500000000,4123870,4.16,Free,1.319,2.689
com.google.android.tts,Speech Recognition & Synthesis,TOOLS,10000000000,3771136,4.03,Free,0.387,0.91
com.sec.android.app.popupcalculator,Samsung Calculator,TOOLS,1000000000,829724,4.5,Free,0.782,1.659
id.dana,DANA Indonesia Digital Wallet,FINANCE,100000000,6240034,3.95,Free,3.28,6.56
com.igg.castleclash,Castle Clash: World Ruler,GAME_STRATEGY,100000000,5116454,4.09,Free,0.007,0.014
com.samsung.android.email.provider,Samsung Email,PRODUCTIVITY,1000000000,2397541,4.43,Free,0.292,0.595
com.adobe.reader,Adobe Acrobat Reader: Edit PDF,PRODUCTIVITY,500000000,6417438,4.6,Free,1.258,2.167
com.google.android.apps.docs,Google Drive,PRODUCTIVITY,10000000000,10162623,4.34,Free,0.168,0.423
com.microsoft.office.outlook,Microsoft Outlook,PRODUCTIVITY,1000000000,9492943,4.52,Free,0.533,1.141
com.dsi.ant.plugins.antplus,ANT+ Plugins Service,TOOLS,1000000000,347448,3.52,Free,0.19,0.404
